epsilon_e,epsilon_u,epsilon_v
-0.6244478265307118,-0.1284525549436758,0.29362193972435824
-2.0987527222627285,0.016927948280257975,-0.9176645157269254
0.9244517508484504,0.308063147632481,-0.15815818756655853
0.053726855161516734,-1.4564737286367864,-0.7862314211941113
0.43288245376937623,2.052094776095128,-0.9413058362382797
0.2556819966603755,-0.37139740909268837,-0.8581668993094661
-0.7714664549885727,0.0699584145229699,0.04222687884158029
0.9924753375471433,-0.158906036614491,1.5401279134537011
-0.9147414531760346,-0.40692823787266263,1.098615114944368
-1.2290066779306577,2.574626522772201,-1.7280343272464387
0.41604839556287937,-1.261358043326233,-1.1510988380169282
-0.5465028834084744,0.8546615841119902,-0.8502322165075151
0.2961614241027662,2.324496561609529,-1.0635848756994315
-0.1739921234437087,-0.8047184187118324,0.34917423310403695
0.19273317923990005,0.11363061226282486,-0.5094381317898539
-1.0545656385237347,-0.03200142425083244,0.6986716606614586
0.5865673785367075,0.7692753931172741,1.7266819279483903
-0.5196392455942365,1.3103125180337876,1.6443066591319628
0.08953361132948946,0.12017895694943992,0.18281975535780148
-0.011005047692580375,0.43215350414696824,-0.6741122065489192
-0.08354570646211447,0.3497210603724705,-0.7762356722417745
0.446006962741976,-0.961629093848935,-0.3060290050848649
0.8709507009359868,-1.2733340082678806,1.3587168046077691
-1.515438979384744,-1.1859347338620854,-0.7882758397621917
1.838344034686664,0.35673353343749215,-0.9124391034064872
-0.9143025884137063,0.5988876364120315,-1.2014403473239958
0.9101672071648359,0.04836179001545727,-0.3724593677432429
-0.8648709657619859,0.2960082426952532,-2.9368213722142036
-1.2819629769188072,0.6932804754923345,-0.11740456265125182
-0.16279920003552856,0.547129141144194,0.7276034777563679
-1.3524299241102504,-0.387225791111035,-1.009047191499873
2.494049102953553,-1.122951126693604,1.2539648400883618
-1.800609298878372,0.17780412170301138,-0.4322422413508631
0.8262025309771234,-1.038245453226788,0.817657174253536
1.0841879794316056,0.5022185212924201,-0.12181017395680635
0.15506690365734505,-1.1666470809409073,0.11970777915869038
0.24543464217923913,-0.9955266723532317,1.189552117371732
-0.366082340301015,-0.25920291497580283,1.7709820518231845
0.03193819113330831,-0.40026547048463557,0.2244321184927023
-0.43298695964910633,-0.9262731798695946,-0.4218045901407179
-1.3878699736443274,0.5714712176868547,-0.26276439140218116
-0.4439349449062344,1.3640748778606333,-0.02588729782096413
0.5486988252326386,-0.02279133519465214,0.5208559797262869
-0.1933646128236383,-0.42878930192178183,-0.8443856185753825
3.2547157500582453,-1.4348726660482178,0.14705268375682562
-0.8804845252730797,1.0713985941506385,1.5732491703750109
-0.5388550765751294,1.2542566786580682,0.47722637313573335
-0.20336285084932243,-0.41499166990515635,-1.2884889289977919
0.08930606560834814,-1.6516865355963366,1.0508788768670279
-0.9990479620703759,-0.5206901060531393,-0.46720467975542024
-1.8028215140375408,0.5199687025576325,1.8794826664688276
0.5350776700168052,0.4967749261096542,0.61080628932643
-0.44450075707990505,0.6186706908168156,-0.3693008559196651
-2.3857651608651778,0.23606862510254936,-2.2038454242593364
-0.4062223577412392,-0.7561477912144847,-1.080491451776272
0.9544139812873212,0.2928712684601967,0.14208434802921258
1.4601922132045693,0.7217459522306741,-1.418821594709941
-0.36935738109428384,-0.9745866891824841,0.5010698601966299
1.0645938283999945,0.1617835053055937,1.6679470358745552
-0.21028502215329967,-0.12033887392959143,1.6108035786880908
-0.18333531173450474,-0.7093528007486662,-0.9374423474712753
1.0228572403331866,-1.911282485605195,0.10544830676497575
0.5777073386066479,1.611354361869524,-0.18936986973740177
0.37915459119569034,0.3817203933984092,-1.0975318033405301
1.5903091194841796,-0.6303785509026116,-1.037602109330383
0.04302873200536411,0.07034175456998717,1.112258389310209
-0.23117416412297243,0.7252797053162574,1.799163978837256
0.3798570346793521,-0.344175470897096,0.44105525343078855
1.1679570878356247,-0.15355197385935504,-1.495416215390669
-1.7221613485472889,-0.7173514115893445,-0.9722006488027709
1.620820374003043,-0.0033074009070845054,-0.15995370538968115
0.14471188214529312,-0.22837752640212305,-1.0134044315443977
0.1411836500318093,-0.3212878374433819,0.03806639542743204
0.18955854404642186,-0.5914673849024785,-0.4166002562546922
0.3703566131557259,-0.38139605048636893,-2.322746822924853
-0.27376682780778083,-1.1991797834200346,-0.7739230439262015
0.3663751797975541,-0.7071501160536121,0.2379299167300714
-0.2893242505535304,1.2243213578779153,-1.3640844790059121
0.9493042156810974,1.1833249381390787,-0.7504679844458496
-1.0185069712372925,-0.1816064035232666,0.27898824068347855
-0.7582986286684219,-1.026911158767753,-0.8274538561140243
0.5148597773103623,0.14062985290384375,1.1202368837210712
-0.6061324773445967,-0.640862107754971,0.8332024618897589
-0.2400143273512865,1.6840866763543447,0.47675097417936696
0.8889593980975075,0.05866012479606671,0.29807317526120275
-2.1951659396942262,-1.8530171055746727,-0.3838836278842523
0.2892162955462422,-0.282541623483545,1.5552252282269314
-0.5981873776603316,0.16127813457987947,-0.2575438306210327
0.77118083696724,-1.1288221245368126,1.5245017443210631
1.5953387619520183,-1.4450000514931498,1.0306721271397647
0.2890563073139169,0.5420634884368641,-0.659934994387412
0.10457675472703537,-0.08926038851415445,-0.16027001938479357
0.01993899846898514,1.092818018798749,-0.11021536352037382
0.344102714520535,-0.5086734247056247,0.2543244015883327
-0.15744048907427335,-0.3182782038293241,-0.1659532234506049
0.7438970067617703,0.4432934869500182,0.611455515445776
-0.6881818471837076,-2.194867981057813,0.6180191526564598
-1.4582747400954672,-0.0021213749781393678,-0.4040213337317175
-0.8268342253068937,1.2204212334646456,0.7504126648807238
0.7115080713713156,-1.1365119509776977,-1.798287883205913
-0.4912539420523074,-0.4583912961183918,2.067783960718418
0.4956895357899068,0.2988004549181271,-1.041675308986059
-0.25872752555678086,0.10423610449756869,0.8892007130173771
-0.20606959791058088,-1.0371099202485314,-1.100275386978433
-1.5413609060322795,-0.7409280408022282,-0.38277564732473884
-0.6690030450743903,-0.02198511011090041,1.144694246752528
0.7719990762227081,-0.8971713966417703,1.0343105348457429
-0.08778200047459914,-0.8346162486025785,1.1212973859665332
0.15869441721619257,-0.12661164075641312,-0.6767288575915665
0.6986731621071031,0.44435137090540383,-1.5836437967422305
-0.15023747821778952,0.5343871209812244,0.5776803771304457
0.8237367091020426,-0.15108502930992923,-0.5249519020547796
-0.06559586331856113,-0.5323731868327982,-0.8078749455937484
-1.5094543714306792,0.47073665191073094,-1.25373044207835
0.577954699329974,-0.23489876146035227,-0.7828906267834469
0.28682010178790607,1.3430759894222597,-0.5458525207716898
-1.0136890060646515,0.3722157039296032,-0.8729336317594076
1.0586763992997923,-0.1572909817722439,1.8793389670609957
1.77805963476035,1.4972855617023253,-1.413801802493072
-0.8596940488337939,-0.44588096404583255,-0.46151647850112937
2.3932726681574925,-0.2823437286382168,0.2544424900786317
-0.42124205019396177,0.5984905107804249,-0.36855868717814333
-0.018419966565096636,-0.4615599035240619,0.4506200499165728
0.14079046977755522,0.8518075516485782,-0.465394348023152
-0.5485329902113374,-0.8049158446195889,1.006649338835735
2.340327817662729,0.06443214721415988,1.1314101530878937
0.16344211853375518,0.8064297947477809,-0.06691206321580928
-0.36438388241082564,1.677773001914004,-0.9631527262602813
-1.6221543321281178,2.511929641553635,-0.8705549050874886
-0.5155175272060823,-1.946451080034119,-0.06936776367782382
-0.17249654903814243,-0.5070138705322804,-0.7307047489535738
-0.22900831616525452,-1.6265381915519266,-2.2040128371358705
0.0065267136424545956,-0.07297185050563644,-0.4839300154877855
0.42021421494219374,-1.7487560017048227,0.8318018429551143
-0.4791626002240941,0.5329488208523774,1.3934789899597544
-1.1058105743256377,-1.3074648674180842,0.0018549834656278635
-2.784200017350681,0.5881830420429371,0.8725156619347163
-1.6716713885049017,-1.2855488780178599,0.1734293122120246
1.1591493293976598,-2.004197036634225,-1.0182906985400844
-2.2252123827324732,-0.709817296299707,0.697477392178617
-0.5162299209071056,-0.4270003644830964,1.0101631622457974
-0.7059003210180751,-1.32539283234022,0.08856386223606653
-0.25137790986333747,-1.448549827621089,-0.05098554548586653
0.10461682692471436,1.2615477924914726,0.31558936301902485
-0.1981127662533751,0.4104308293010599,0.05112464225785425
0.26630987152126,-1.799172805951507,-0.45655592666684686
-0.6813788685327143,-0.09749606781646362,0.09066244646808957
-0.5027877259563522,-2.143684458666762,-1.405942831450947
0.40384333055801386,-0.7272829871041984,0.3374926766858241
-1.7129998781526004,0.03363595040436203,0.07077059808253108
1.3367359919229478,2.4112778436892897,0.6869094099597282
-0.11301518595091507,0.04350408833792896,-1.1145635107453724
-0.2949372038195961,-0.5480582661414242,-0.9529425140603207
0.09413366876344699,-0.2793522306501633,0.7911716699296996
1.872637105300686,-0.5347422818552745,-2.0553494096200766
0.449461763050074,1.5838895803535358,0.4180716974815258
