epsilon_e,epsilon_u,epsilon_v
-1.3022934754286202,1.0542256197422304,-0.16196042889220197
-0.8414984747767031,-0.5355122689511977,-1.7036233963075655
0.4510440074919569,-1.115853734884568,-0.15108342912857123
-1.1221957775600035,0.08295485440416013,0.7134089485891916
-0.868687631027736,0.4972252235809476,0.5227703897031171
1.9875932197025163,-0.48901654548287327,0.6232368898061911
0.5452496163079565,1.9096085745570124,0.4334580425032524
0.2959446924867169,-0.6076971508257765,1.1267589656464094
-0.6747448184792724,-1.1630529590684258,0.8212384899001636
1.298397398869302,0.6609459748192025,-0.4336087082546516
1.9512106101841107,1.8435442483368898,-0.4927528955177741
-0.5987059920961149,1.0119356326832374,-1.5522459165297013
1.263361716712293,-1.30526219256048,0.5397971634013281
-0.3132293998472895,-0.07959989568127396,0.6702355353018359
-0.9033592638941201,-0.43925789222422323,-1.5394929947811682
0.5217049314498924,1.0426655162087204,-0.8796355786146388
-0.859821734049382,-0.5445007949423276,-0.5308545019873866
-0.9130240977628424,-0.5583569751008184,-0.5541410800583717
-1.1789549046037098,-0.47740615426931754,0.0642605991037927
-1.655854591979789,-0.02650156200772513,-0.065715731335629
0.543077004080832,-1.3237917464290434,-0.01728494692673914
-0.6833901759010798,-0.4253557585928513,-1.1274585909672348
1.344903446897978,-1.3392678204214923,0.33178259432966
0.008785351995709583,-0.15293683484905435,-1.3553191915810354
-0.35698220554836496,-0.3109595735781083,-0.2485091677802419
-0.07211813210020655,0.1921630282560582,0.16558220333399987
0.6559155361820292,1.7455442986469234,-0.8918012683300204
0.186989447491693,1.7777739717435668,0.09401314494076372
-0.8381834367648453,-0.8565164756621528,-1.7699013849461973
-0.3727057979220427,0.059110059343923306,0.47540285513469605
-0.5222781924772213,1.263342783759714,0.23725199434522298
1.4730800144000964,0.48522136386913467,0.8881057886182286
1.7991340536446905,0.12588498833754916,0.8334419055606865
-0.8406422751540331,-1.0421205127055653,0.576427791148896
0.3698825828290482,2.90175613413467,0.5421448952494566
-0.9102431535842177,1.1646390663080173,-2.5463037014053906
0.19936252307777785,-0.8014016209411582,0.5708925210157001
-0.4324817379825389,-1.2149180179091084,0.19460071594503742
-1.0097827063762825,0.8892748270880262,0.3989647839134958
-0.1953015488670379,-0.97495481355811,0.7655523282987331
-2.72614651029002,1.4141147495023272,-1.012839499319062
-1.0225929563221976,-0.8826468837233238,-0.20070720555891966
0.3864381497764731,0.12268679800911736,1.0643853621730426
-0.5393466800263541,-0.8088723987801938,-0.265675797267679
-1.3483367256354402,0.3654535382371227,0.7465788641517348
-0.06984950640453906,0.784269911792937,1.2522789238870795
1.404909445206989,-0.46321909548111617,0.05945114426568103
0.15124312232683618,0.9923792320226708,2.4939227509564277
0.37768766100839346,0.7109833419417151,-0.1962682594694023
0.7700303257641143,1.30744822666126,1.6123037974280234
-0.4463152674322339,-1.1131507677094488,0.35511600322656683
-0.5589635555715589,0.16141484646590953,-0.7545663734726668
-0.5430506064487305,-0.7643764325043275,0.6198716097811702
1.7423816833915104,-0.7719829212116481,0.07402586713577265
0.18783123588538778,-1.2346106207014709,0.07548061927663326
-0.5087969321751847,-1.3997145310483277,-0.8944082176211502
-0.10766322693314631,-0.25418708934904966,0.1671386300841609
0.059786503720755495,-0.6569293191794048,0.6438290816332095
-0.4832852892633616,0.5442675395317013,-2.2665395586700723
-1.8136603081560407,-0.1754441425062751,1.6574835001121513
1.6461357051264862,0.12182464511076023,0.07694925365657063
0.4577253765196374,-0.3103484976744836,0.9006218937264006
0.682987505860083,0.9151588660110589,0.6106061414621115
1.3207033159882275,0.10190348328479665,-1.0271217834338728
0.5794215409000911,0.5551941865845242,-0.11419328898343298
0.24402102553215968,0.06417848479019594,0.0821534981968246
-2.145578087868935,0.5030006352892814,0.21657574841796207
1.1020801659424078,-1.8878328526477457,0.8080582811899323
-0.6148240466664093,0.9003202276112371,-1.5300512465594542
0.9022274950139535,-0.1910232913608591,0.1797493924624459
0.2650830228379321,0.2993984479150976,-1.0656944900568708
0.3279375979772461,0.8057683550230076,0.11381122679791278
-0.5507697085951713,-0.6909996468300036,1.478279806789724
0.48732285518973045,0.6692781310442644,0.21746363213512798
-0.5450052323985222,-0.6950284990037692,0.666593124450891
-0.6729310810074074,0.7206083901607998,-2.7170743450269668
0.026189672675060824,0.43635917910870553,-0.4580521559320242
0.29473445893435585,0.009743891140065098,-0.6252144255271095
-0.7376645141584858,-0.3198122016664228,-0.09149314605502096
1.9415417202506267,0.3738775506056252,-1.7963739581056277
-0.00431210308022575,0.9693167618697661,-0.6729039701759821
0.4515407803659515,-1.6909318184474684,-0.39045065036549126
0.2868259052461604,1.7974602037693839,-0.32047809871548016
